item_id,not_eye_witness_in,not_eye_witness_out,informative_in,informative_out,y_in,y_out,y,tokens
1173,3,0,3,0,3,0,0,rt jasonroeder excited realdonaldtrump decided donate 5 million sandy clean-up effort no-strings think everyone thank
1174,3,0,3,0,3,0,0,bloomberg nyc 76 shelter open remain open people rehoused east river bridge open sandy
1175,4,0,2,2,2,2,0,fix crane ... sandy nyc
1176,3,0,3,0,3,0,0,anyone help reporter get boston nyc tomorrow http //t.co/alk9c3qn sandy
1177,3,0,2,1,2,1,0,rt galluccihallua 've gone obama no-bama presidential visit ua tomorrow cancelled due_hurricane sandy
1178,3,0,1,2,1,2,0,rt d0ucheb4g_ swear god hurricane_sandy kill pierce veil 'll cry rest life
1179,3,0,0,3,0,3,0,asu quisco sin diarios en ny eduardosuarez una foto bien triste el quiosco sin prensa del dã­_a nyc sandy http //t.co/4riu0lyi
1180,3,0,3,0,3,0,0,rt lucyweather last_night rt ã¤ã³ã¬ justinking224 building power nyc right empire_state building sandy http //t.co/rlgmpydvã¤ã³â
1181,3,0,0,3,0,3,0,rt despiertaameric muchos los 670 mil residentes de nyc q quedaron sin electricidad por la sandy tendran que esperar hasta 1 semana para recuperar energã­_a
1182,3,0,3,0,3,0,0,rt mackissler fireisland 80 home facing ocean damaged dozen either destroyed washed sea http //t.co/7vyu6bta sandy
1183,3,0,3,0,3,0,0,newsci slow-moving hurricane_sandy rise sandy linger day u east_coast cl ... http //t.co/qutjiwou
1184,3,0,2,1,2,1,0,rt thenation youã¤ã³â » like help sandy recovery whatã¤ã³â » needed money blood volunteer labor http //t.co/lk3vsk81
1185,3,0,0,3,0,3,0,humanity dismantling earth 's climate ecosystem brief unjust inequitable unsustainable growth followed collapse sandy
1186,3,0,3,0,3,0,0,rt news12li first time 39 year halloween parade nyc cancelled sandy
1187,3,0,1,2,1,2,0,snooki lot like hurricane sandy.they 're headed jersey_shore intention blow everyone within 50mile radius snooki
1188,3,0,0,3,0,3,0,rt anthonyogogo go bed hope citizen nyc entire east_coast usa kept safe sandy approaching night everyone staysafe
1189,3,0,0,3,0,3,0,obama krisis belum berlalu presiden barack obama menegaskan krisis terkait bencana badai sandy belum sepe ... http //t.co/9hycjhtt
1190,3,0,3,0,3,0,0,whoa 's video east village nyc totally flooded http //t.co/1gl09f4t sandy
1191,3,0,0,3,0,3,0,'m trying watch jerry springer sandy taking tv ...
1192,3,0,2,1,2,1,0,lol thing ppl tweeting sandy rt~ gt forbes 's track hurricane_sandy online http //t.co/ctrqnjchã¤ã³â
1193,3,0,1,2,1,2,0,addicted cnn sandy info sad see desolation happy nyc memory
1194,3,0,0,3,0,3,0,rt sandyshurricane four hurricane_sandy go hurricane_sandy none hurricane irene bye
1195,3,0,2,1,2,1,0,nyc website running fume wake superstorm_sandy age cloud computing 's arch ... http //t.co/juxhebl4 rww
1196,3,0,0,3,0,3,0,sandy never heard
1197,3,0,0,3,0,3,0,sunshine_h_ la otra e `` sandy papo '' pero eso e maã­â±ana jajaja gt http //t.co/tshexkn1
1198,3,0,0,3,0,3,0,rt jfjackieflynn rice sb canceled tomorrow ... come cvu sandy
1199,3,0,3,0,3,0,0,rt salon nyc sandy update coney island hospital reported fire nyu hospital evac progress building collapse video http //t.co/ix1xxgue
1200,3,0,0,3,0,3,0,hope_everyone safe hurricane_sandy
1201,3,0,2,1,2,1,0,rt dhsgov search open shelter texting shelter+ zip code 43362 4fema ex shelter 01234 std rate apply sandy
1202,3,0,0,3,0,3,0,3/ get sad 's enough keep food refrigerated vital life saving thing light hurricane_sandy
1203,3,0,1,2,1,2,0,2012 nyc blackout.not effin cool sandy http //t.co/sz04hsnz
1204,3,0,2,1,2,1,0,rt adriennemaloof sad hear devastation eastcoast sandy sending thought_prayer
1205,3,0,3,0,3,0,0,new video celebrity react hurricane_sandy aftermath http //t.co/pzrpcscg
1206,2,1,3,0,2,1,1,look mta photo show subway station flooded seawater superstorm_sandy http //t.co/j5vmusa1
1207,3,0,3,0,3,0,0,rt lucyhale donate 10 victim area hit sandy text number 90999 word redcross deducted wireless bill
1208,3,0,3,0,3,0,0,rt barrettall 's proof hurricane_sandy nothing like irene http //t.co/p6roqvzj rt mashable
1209,3,0,0,3,0,3,0,actually 'm kinda happy hurricane_sandy lot ppl started get scared yes
1210,3,0,0,3,0,3,0,rt kennyhamilton praying everyone_safe storm ... sandy
1211,3,0,0,3,0,3,0,oliviameisl fear either missed sandy joke worse thought n't funny
1212,3,0,2,1,2,1,0,rt nwf bird go storm like sandy -- read `` shelter storm '' answer kstjbirdblog http //t.co/1ponydff
1213,3,0,0,3,0,3,0,sunnysanders6 lt evil sandy
1214,2,1,1,2,0,3,0,rt southern_genttn tomb guard incredible sandy http //t.co/dvgynwhp
1215,3,0,1,2,1,2,0,cubic yard water weighs almost 1700 pound sandy
1216,3,0,1,2,1,2,0,labellafabio uragano sandy http //t.co/maf8hk3k pray nyc
1217,3,0,2,1,2,1,0,'s grasping straw rt `` perezhilton barackobama preacher blame hurricane_sandy obama romney 's gay love http //t.co/wslqlqu8 ''
1218,3,0,3,0,3,0,0,new_york city taxi pictured flooded street ... http //t.co/wbc33u9t sandy frankenstorm hurricanesandy nyc nyse via starvpan
1219,3,0,1,2,1,2,0,ã¤ã³ã¬ earv_gotit well someone go talk sandy `` ã¤ã³â want tell
1220,3,0,0,3,0,3,0,rt mittstormtips people find can food anyway mittstormtips sandy
1221,3,0,3,0,3,0,0,rt mikebloomberg update sandy 15 minute stay tuned http //t.co/pzwezmcp
1222,3,0,0,3,0,3,0,'s boring sit home sandy outside_ã´ã « _ã¤ã–ã®
1223,3,0,0,3,0,3,0,praying state people maybe affected_hurricane sandy
1224,3,0,2,1,2,1,0,nyc espera sandy http //t.co/cvhtstqc
1225,1,2,3,0,1,2,1,rt davidblaine next studio water everywhere sandy http //t.co/f6crxq0s
1226,2,1,3,0,2,1,1,nyc train station filled water ceiling ... sandy
1227,3,0,3,0,3,0,0,rt hc_sandy nyc alert ppl staten island desperate need help 's widespread flooding/multiple fire burning helpstatenisland sandy
1228,3,0,3,0,3,0,0,rt trevorproject exp delay calling trevor lifeline due sandy need immediate help please call 800273talk
1229,3,0,1,2,1,2,0,waiting hurricane_sandy hurry n pas wishing safe flight aunt cousin coming ct fl wednesday
1230,3,0,0,3,0,3,0,vuelos new_york miami cancelados por huracan sandy ...
1231,3,0,0,3,0,3,0,rt rapgenius yo sandy need comme de fuck
1232,3,0,0,3,0,3,0,rt realsandycane sandy would n't patrick would 've stopped making fun texas
1233,2,1,3,0,2,1,1,rt reuters live coverage storm sandy http //t.co/iizwuago
1234,3,0,2,1,2,1,0,rt_twc_hurricane 5 different radar nyc/philly area indicate wind 105 mph 5000 foot ground level sandy
1235,1,2,3,0,1,2,1,rt walkofshameband unbelievable photo taken nyc getting ready sandy http //t.co/ir2c8veg
1236,3,0,0,3,0,3,0,rt swaag_america l'eau envahi new york.. sandy http //t.co/hbaa17e3
1237,3,0,3,0,3,0,0,nyc school also closed tomorrow hurricane failure fuckyousandy hurricanesandy sandy hype
1238,3,0,1,2,1,2,0,damn man 'm super tired reason sandy poop like harrisburg paranoid shit nothing even happened teamfucksandy
1239,2,1,1,2,1,2,0,still taking care business ... bill paid company n't care sandy
1240,3,0,3,0,3,0,0,rt time ny gov cuomo heaviest weather expected early 6pm ppl get safe place http //t.co/kibluzrp sandy
1241,3,0,3,0,3,0,0,ã¤â_» ã§â ’ â‡ rt reuters eighteen death new_york city sandy -- mayor_bloomberg
1242,2,1,2,1,1,2,1,rt mashable 'this apocalypse video show sandy destruction http //t.co/nszxanj4
1243,3,0,3,0,3,0,0,rt huffingtonpost mayor_bloomberg 670000 new_yorkers without_power sandy nyc
1244,3,0,3,0,3,0,0,sad haiti hurricane_sandy leaf behind death devastation http //t.co/3hyunxor
1245,3,0,3,0,3,0,0,rt thinkgeek 're dry safe thinkgeek hq fairfax va -- everyone 's lucky donated 1k redcross http //t.co/8zija174
1246,3,0,0,3,0,3,0,uh-oh princeton eyecare closed 's official sandy
1247,3,0,3,0,3,0,0,nyc folk itching get back work walk brooklyn bridge sandy http //t.co/wri95bjm
1248,3,0,3,0,3,0,0,rt_twc_hurricane sandy power_outage occurring far west northwest indiana southwest michigan wind gusting 40+ mph
1249,3,0,3,0,3,0,0,wildfeed hurricane_sandy lower manhattan new_york water http //t.co/zcupfqz5 ã£â _ã‹______ã£âšã£ã « ã£_ youtube
1250,3,0,2,1,2,1,0,skeletal remains found upended tree due sandy death investigator exhumes skull http //t.co/t39qs0bs
1251,3,0,0,3,0,3,0,sandy
1252,3,0,2,1,2,1,0,sandy within hour
1253,3,0,2,1,2,1,0,hurricanesandy sandy theperfectstorm 1991 scary part day match ... 3 day halloween ... st http //t.co/itqubxec
1254,3,0,3,0,3,0,0,ap ap video major damage shown new_york city sandy http //t.co/wour5etr -ras chasingnj
1255,3,0,0,3,0,3,0,rt _thugly plain white 's bettter something sandy fucking shit nyc delilah probably dead
1256,3,0,1,2,1,2,0,rt tmz russell simmons nyc homeless -- 'they 're f**ked video http //t.co/pepj3cil
1257,3,0,0,3,0,3,0,katehayden223 ya holding sandy
1258,3,0,0,3,0,3,0,bon le jeux de mot avec atlantic_city et atlantide ã­_a va faire comeon sandy
1259,3,0,3,0,3,0,0,shelter 'struggling house homeless kid http //t.co/xeun37ns
1260,4,0,1,3,1,3,0,rt timguinee ã¤ã³ã¬ autumrose thanks timguinee david lyon supporting arccapefear sandy response nbcrevolution http //t.co/512best1ã¤ã³â pleasure
1261,3,0,0,3,0,3,0,rt xnatsmoochesx sandy please n't harm home nyc forever heart ... ..ã¤â__ã´â » â
1262,3,0,0,3,0,3,0,fuckin everyones money rt childsaint hurricane_sandy fucking money man
1263,3,0,1,2,1,2,0,way punk rt _jadiebabey_ hurricane_sandy hitting nyc http //t.co/3vmefqjq
1264,3,0,1,2,1,2,0,rt downtonlive ã¤ã³ã¬ laurenobern 'superstorm sandy sound like superhero marvel universe ... ã¤ã³â though villain think frankenstorm
1265,3,0,1,2,1,2,0,send weather pic recreation pic pikesville patch http //t.co/wslno9pj woodlawn randallstown mdsandy
1266,3,0,0,3,0,3,0,rt cnnee decenas de persona en nueva_york acuden al camiã­_n de cnn para recargar sus telã­â©fonos sandy âœã§tal e la dependencia http //t.co/gcp4ztph
1267,3,0,1,2,1,2,0,android said already http //t.co/rbovypmy
1268,3,0,1,2,1,2,0,therealsunnista hope 're safe well nyc sandy n't hurt lot love across pond xxxx
1269,3,0,3,0,3,0,0,limited train service resuming nyc superstorm_sandy cbs news hindu business line limi ... http //t.co/qf2i3m9o
1270,3,0,1,2,1,2,0,rt toi_tech twitter brave hurricane_sandy speed relief_effort http //t.co/woueocll
1271,3,0,1,2,1,2,0,rt papabossjohnson r.i.p victim died sandy
1272,3,0,2,1,2,1,0,ny gov limited nyc subway metro north lirr commuter rail service tomorrow sandy
1273,3,0,2,1,2,1,0,scary pic hanging crane nyc yikes hope hang pun intended sandy
1274,3,0,1,2,1,2,0,rt soveryawkward awkward moment realize movie 2012_new york_city flooded 's 2012_new york_city flooding sandy
1275,3,0,0,3,0,3,0,rt kailataryn praying everyone back home everywhere else affected sandy jerseystrong
1276,3,0,1,2,1,2,0,say somalia 's situation mt malonebarry shabaab tweeting sandy..for crime islam http //t.co/gwyhhspz
1277,2,1,3,0,2,1,1,closed 6th ave. cps damaged crane sandy nyc http //t.co/sxkwj4kt
1278,3,0,3,0,3,0,0,bhalsalman sm_alawi amnestyar 's latest blog homelessness hurricane_sandy http //t.co/0w6iquzy
1279,3,0,3,0,3,0,0,rt _baseballwisdom hurricane_sandy cross path 60 million people 's population south africa prayfortheeastcoast
1280,3,0,3,0,3,0,0,russell simmons nyc homeless -- 'they 're f**ked http //t.co/gawud6vc
1281,3,0,0,3,0,3,0,rt mz_nanale_beux wish pple would shutup sandy hype n't affect u thank god affected others elsewhere grateful
1282,3,0,0,3,0,3,0,rt romneystormtips clear eye full heat climate_change denier sandy romneystormtips
1283,3,0,0,3,0,3,0,kanye west safe sandy.. thanx kim kardashians hug as
1284,3,0,0,3,0,3,0,rt tarathelord would like thank sandy main bitch keeping school couple day
1285,3,0,1,2,1,2,0,rt beyonceland prayer go victim hurricane_sandy god_bless everyone eastern u
1286,3,0,0,3,0,3,0,philly_jim hunterpence conanobrien mrobbing boyzz banging parker keeping rf tight lt giant 5 sandy woulda missed
1287,3,0,0,3,0,3,0,reading li nyc horror story bear repeating hudson valley dodged damn howitzer shell sandy luckyinpok
1288,3,0,1,2,1,2,0,nyc sandy uuuuuuuuuuuuu http //t.co/tetpmgqt
1289,3,0,3,0,3,0,0,rt jjauthor state state guide hurricane_sandy http //t.co/iu21tci0
1290,3,0,3,0,3,0,0,rt ryotnews photo insane flooding east village nyc sandy get breaking sandy news http //t.co/w0djpvr2 http //t.co/tok7ywpi
1291,3,0,0,3,0,3,0,rt castmeaside hurricane like woman start wild wet blow hard end take half shit sandy
1292,3,0,1,2,1,2,0,rt whostreyandre hurricane_sandy party crib bring drink food power bottled water sleeping bag first aid kit
1293,3,0,3,0,3,0,0,superstorm_sandy kill 35 leaf eight million_without power cancel 12000 flight flight glasgow ... http //t.co/kbyzey6e
1294,3,0,1,2,1,2,0,hahaha 'm cry watching news reporter get blown street_ã´ã–â‰ã¤ã–ã®ã¤ã–âã¤_ã§ sandy
1295,3,0,1,2,1,2,0,want hang sandy hurricane nyc crane
1296,3,0,2,1,2,1,0,rt dangermindsblog missed nonsense ã¤ã³ã–obama caused hurricane sandyã¤ã³â » say conspiracy theorist http //t.co/mp32ligj
1297,3,0,2,1,2,1,0,ca_n't believe footage flooding nyc subway system http //t.co/put1ws65 sandy
1298,3,0,0,3,0,3,0,impactante imagen del_huracã­ã§n sandy http //t.co/zkozjov8ã¤ã³â
1299,3,0,2,1,2,1,0,rt ryanlochte due_hurricane sandy 90210 episode postponed november 5th hope_everyone safe north
1300,3,0,0,3,0,3,0,oh sandy lynnndsaaay
1301,3,0,0,3,0,3,0,make come naija experience real power_outage sandy
1302,3,0,3,0,3,0,0,rt raeabileah dark much nyc tonight much baghdad nightly since u started bombing 9+yrs ago sandy wardollarshome codepink
1303,3,0,3,0,3,0,0,otr pub travel travel headache sandy shuts subway cancel flight npr blog http //t.co/1kbux1ko
1304,3,0,0,3,0,3,0,hi agirlastyle end last_night 'm writing making best sandy elle let know
1305,3,0,0,3,0,3,0,creative sandy http //t.co/qyl1fzhn
1306,3,0,1,2,1,2,0,rt eltiempo sandy deja 29 muertos nueva_york sin luz sin transporte aislada http //t.co/vji5zvnl ampliaciã­_n
1307,3,0,0,3,0,3,0,rt londonandreams prayforusa rt 're support people getting hit hurricane_sandy http //t.co/kg4vvbrv
1308,3,0,0,3,0,3,0,rt newwavehooker sandy oh la grue qui menace de s'effondrer nycã¤ã³_pendant ce temp 51 morts haitiã¤ã³_mais y'a pa de beau building filmerã¤ã³_ah ok
1309,3,0,0,3,0,3,0,confused sandy ... news say world endingbut friend nyc seem shopping/eating out/park/dog walking/having meeting
1310,3,0,0,3,0,3,0,rt classtechtips another rainy day activity create qr scavenger hunt student http //t.co/uwz57ph1 commoncore ipaded edtech sandy
1311,3,0,0,3,0,3,0,dopo il passaggio di sandy new_york si fa la conta dei danni chissã­ã¦ quanti tecnici rideranno twitandshout
1312,3,0,3,0,3,0,0,earlier today google love nyc add hurricane_sandy crisis map http //t.co/ygdtbsaw
1313,3,0,1,2,1,2,0,rt oxfamengineers hurricane_sandy haiti http //t.co/fiwfyr5v
1314,3,0,0,3,0,3,0,dubbi alla holden caulfield che fanno gli uccelli durante un uragano sandy http //t.co/raaqomsi
1315,3,0,3,0,3,0,0,rt rangersseal seal took wee trip usa check damage caused sandy flooding serious danger left http //t.co/nzo0mykr
1316,3,0,3,0,3,0,0,safe y'all ã¤ã³ã¬ tonia_ries 're officially evacuating modern medium hq heading hill safe everyone sandy fbã¤ã³â
1317,3,0,3,0,3,0,0,next hour storm worst nyc.. safe stay inside sandy hurricane nyc
1318,3,0,2,1,2,1,0,hurricane_sandy update nascar likely wo_n't affected superstorm http //t.co/feaxrdme
1319,3,0,0,3,0,3,0,sandy kept bed day
1320,3,0,0,3,0,3,0,cockrel61 due large number kid woman whose life get fucked hurricane_sandy re-named saville
1321,3,0,3,0,3,0,0,post hurricane_sandy williamsburg nyc http //t.co/uya8zqwd photo
1322,3,0,3,0,3,0,0,rt carsontink n't seen picture yet 's awesomeã¤ã³_ tomb_unknown soldier hurricane_sandy http //t.co/gubhrbpw
1323,3,0,3,0,3,0,0,sandy hit european airline insurer market hurricane_sandy economic impact well beyond ... http //t.co/mjkmw8ao news
1324,3,0,3,0,3,0,0,rt mikebloomberg next sandy briefing 5:45 pm 10/30 watch live http //t.co/pzwezmcp
1325,3,0,3,0,3,0,0,hurricane_sandy brush virginia carolina crop cotton
1326,3,0,3,0,3,0,0,rt bbcbreaking restoring power storm sandy could take 8 day new_jersey governor 29 hospital lost supply update live http //t.co/ioas5az4
1327,3,0,0,3,0,3,0,thought_prayer east_coast u today stay_safe hurricane nyc sandy
1328,3,0,3,0,3,0,0,rt mariobalotelad live picture hurricane_sandy america wow http //t.co/2w9wc5dx
1329,3,0,0,3,0,3,0,rt bryangreenberg `` liking '' nyc friend photo instagram really mean `` oh shit 'm sorry 's crazy '' sandy
1330,2,1,0,3,0,3,0,seems praying working nothing happening storm wise centre manhattan anyway storm sandy nyc
1331,3,0,0,3,0,3,0,mkapki aman sandy'e dikkat
1332,3,0,3,0,3,0,0,rt nygovcuomo breaking limited subway service restored 14 mta systemã¤ã³â » 23 line tomorrow sandy mtainsider
1333,3,0,2,1,2,1,0,people city north-east america hope safe sound affected much cyclone sandy ã¤â_» â «
1334,3,0,1,2,1,2,0,rt outbrain proud nyc startup love city stand heart_go effected sandy let u know help
1335,2,1,3,0,2,1,1,rt piersmorgan broken crane_dangling tallest residential building ny right outside cnn ny alarming sandy http //t.co/wjnylczl
1336,3,0,2,1,2,1,0,rt president_obama focus sandy election http //t.co/tx0gbvod
1337,3,0,2,1,2,1,0,rt louis2caunes spã­â©ciale guybirenbaum thedayafter sandy nyc frankenstorm superstorm aftermath http //t.co/oazlvftm
1338,3,0,1,2,1,2,0,whoever made hurricane_sandy account need stop annoying af
1339,3,0,0,3,0,3,0,rt trapiello sandy como huracã­ã§n destrozã­_ cuba haitã­_ pero para la gran prensa âœã§eso vale sandy llego como tormenta usa si vale para la prensa
1340,3,0,1,2,1,2,0,rt onepablo gangnam style rain_dance nyc sandy
1341,3,0,0,3,0,3,0,serperort el_huracã­ã§n sandy lleva un tiburã­_n la calles de new_jersey ssantiagosegura http //t.co/kbrvqba0
1342,3,0,1,2,1,2,0,lenox lounge 124th lenox ave. 2:34pm nyc daybyday copyright2012 harlem hurricane_sandy window http //t.co/d9aktekf
1343,3,0,3,0,3,0,0,rt uncucumbered chris christie president_obama ã¤ã³ã–has greatã¤ã³â » ã¤ã³ã–all overã¤ã³â » hurricane_sandy http //t.co/quiimrxm
1344,3,0,3,0,3,0,0,top story double_rainbow shine nyc superstorm_sandy http //t.co/6i6nkczr see http //t.co/daalbspy
1345,3,0,3,0,3,0,0,sandy leaf 39 dead 8.2 million_without power u cbc.ca cbc.casandy leaf 39 dead 8.2 million_without power uscbc.caupda ...
1346,3,0,1,2,1,2,0,importantly n't lose power sandy nyc gladtobeinharlem
1347,3,0,1,2,1,2,0,styleslikesbutt real_liam_payne hey liam get hello hurricane_sandy get 3
1348,3,0,3,0,3,0,0,rt usgs current flood event hurricane_sandy http //t.co/wz93ojpn
1349,3,0,2,1,2,1,0,rt dkkipp good know rt buzzedition ã¤__9 viral photo n't hurricane_sandy http //t.co/wu0pzo8o via buzzfeed
1350,3,0,0,3,0,3,0,theking001 felixvictorino laluzjose si se mete sandy como en nyc queda barquita aprende eso cualquier lluvia inunda rd noeslomismo
1351,3,0,0,3,0,3,0,rt paulryangosling hey girl mitt say cut fema budget let state handle disaster_relief could go wrong sandy
1352,3,0,1,2,1,2,0,rt bakerstjournal `` boisterous october weather remained indoors day '' -- '' resident patient '' sherlock sandy sohavewe
1353,3,0,1,2,1,2,0,rt justlike_ike miss revolution bgc nd sandy
